ID_Producto,Country,Price,Date,Category
 PROD_107 ,united states,,05-01-2023,Electronics
 PROD_105 ,U.S.,"$ 977,67",2023-05-01,
 PROD_105 ,united states,"$ 2.052,19",05-01-2023,
 PROD_108 ,ARG,"$ 3.819,44",2023-05-01,Home
,u.s.a,"$ 375,51",,
 PROD_109 ,USA,"$ 400,01",01/05/23,Home
 PROD_103 ,arg,"$ 2.101,46",2023-05-01,Home
 PROD_104 ,ARG,"$ 1.937,78",2023.05.01,
 PROD_104 ,usa,"$ 2.842,12",05-01-2023,
 PROD_100 ,u.s.a,"$ 3.905,67",05-01-2023,Home
 PROD_102 ,U.S.,"$ 887,81",,  office  
 PROD_107 ,EE.UU,"$ 3.168,33",2023.05.01,Electronics
 PROD_103 ,argentina,"$ 2.043,00",05-01-2023,Home
 PROD_108 ,Arg.,"$ 4.784,38",05-01-2023,Electronics
 PROD_106 ,EE.UU,"$ 3.213,65",2023.05.01,  office  
 PROD_100 ,u.s.a,,05-01-2023,Electronics
 PROD_104 ,USA,"$ 1.473,02",May 1st 2023,ELECTRONICS
 PROD_109 ,usa,"$ 291,90",2023.05.01,Home
 PROD_108 ,U.S.,"$ 4.291,66",05-01-2023,Home
 PROD_100 ,united states,"$ 3.708,57",,
 PROD_108 ,USA,"$ 2.416,42",01/05/23,
 PROD_103 ,usa,"$ 995,82",05-01-2023,
 PROD_105 ,ARG,"$ 3.407,99",May 1st 2023,Electronics
 PROD_109 ,USA,"$ 470,11",2023.05.01,  office  
 PROD_100 ,U.S.,"$ 2.294,85",May 1st 2023,Home
 PROD_103 ,argentina,"$ 4.731,72",2023.05.01,ELECTRONICS
 PROD_104 ,argentina,"$ 3.887,09",,
 PROD_102 ,EE.UU,"$ 1.807,80",,Electronics
 PROD_110 ,,"$ 3.890,45",May 1st 2023,Electronics
 PROD_104 ,EE.UU,"$ 1.720,36",May 1st 2023,ELECTRONICS
 PROD_106 ,arg,"$ 1.234,76",01/05/23,Home
 PROD_106 ,argentina,"$ 1.630,05",2023.05.01,Home
 PROD_110 ,USA,"$ 2.664,41",05-01-2023,  office  
 PROD_100 ,U.S.,"$ 4.940,37",2023.05.01,Electronics
 PROD_103 ,Arg.,"$ 1.914,74",01/05/23,Electronics
 PROD_105 ,u.s.a,"$ 2.950,40",,
 PROD_100 ,usa,"$ 732,97",05-01-2023,  office  
 PROD_104 ,argentina,"$ 701,67",2023.05.01,
 PROD_105 ,argentina,"$ 401,01",2023-05-01,Home
 PROD_104 ,,"$ 3.983,09",2023-05-01,Electronics
 PROD_105 ,united states,"$ 462,81",01/05/23,Electronics
 PROD_104 ,U.S.,"$ 4.212,13",05-01-2023,
 PROD_104 ,argentina,"$ 4.752,72",05-01-2023,Home
 PROD_102 ,argentina,"$ 3.354,35",05-01-2023,Home
 PROD_103 ,united states,"$ 4.365,23",2023-05-01,
 PROD_103 ,EE.UU,"$ 1.964,11",2023-05-01,ELECTRONICS
 PROD_105 ,Arg.,"$ 3.834,37",2023.05.01,
,united states,"$ 4.369,73",01/05/23,  office  
 PROD_100 ,argentina,"$ 4.122,61",2023.05.01,ELECTRONICS
 PROD_103 ,,"$ 2.098,28",05-01-2023,Electronics
 PROD_104 ,U.S.,,May 1st 2023,ELECTRONICS
 PROD_108 ,USA,"$ 1.662,15",2023-05-01,
 PROD_109 ,u.s.a,"$ 4.992,74",May 1st 2023,ELECTRONICS
 PROD_104 ,Arg.,"$ 1.826,62",May 1st 2023,
 PROD_110 ,USA,"$ 3.186,37",01/05/23,
 PROD_103 ,argentina,"$ 1.350,34",05-01-2023,
 PROD_109 ,,"$ 3.114,00",2023-05-01,Electronics
 PROD_107 ,u.s.a,"$ 3.331,97",2023-05-01,Electronics
 PROD_106 ,Arg.,"$ 1.629,53",05-01-2023,  office  
 PROD_107 ,U.S.,"$ 3.612,14",01/05/23,Electronics
 PROD_104 ,U.S.,"$ 4.704,91",2023-05-01,  office  
 PROD_101 ,arg,"$ 3.481,28",2023.05.01,ELECTRONICS
 PROD_102 ,ARG,"$ 1.874,70",2023.05.01,Home
 PROD_110 ,U.S.,"$ 4.231,35",05-01-2023,
 PROD_100 ,arg,"$ 3.523,46",01/05/23,  office  
 PROD_100 ,USA,,May 1st 2023,  office  
 PROD_102 ,usa,"$ 3.809,98",2023-05-01,
,usa,"$ 906,29",2023.05.01,  office  
 PROD_105 ,Arg.,"$ 1.341,29",05-01-2023,Electronics
 PROD_106 ,U.S.,,May 1st 2023,
 PROD_102 ,ARG,"$ 291,84",May 1st 2023,Electronics
 PROD_106 ,U.S.,"$ 2.249,94",05-01-2023,
 PROD_107 ,argentina,"$ 1.689,38",01/05/23,
 PROD_103 ,u.s.a,"$ 949,07",01/05/23,
 PROD_102 ,argentina,"$ 638,29",01/05/23,ELECTRONICS
 PROD_104 ,USA,"$ 251,70",01/05/23,
 PROD_106 ,usa,"$ 4.286,61",May 1st 2023,Home
 PROD_102 ,U.S.,"$ 3.621,42",2023-05-01,
 PROD_100 ,U.S.,"$ 4.250,37",,ELECTRONICS
 PROD_103 ,u.s.a,"$ 2.395,32",05-01-2023,  office  
,arg,"$ 1.085,67",May 1st 2023,ELECTRONICS
 PROD_110 ,Arg.,"$ 832,61",05-01-2023,ELECTRONICS
 PROD_108 ,ARG,,2023.05.01,  office  
 PROD_105 ,usa,"$ 4.272,29",01/05/23,ELECTRONICS
 PROD_101 ,arg,,May 1st 2023,  office  
 PROD_101 ,united states,"$ 4.959,12",2023-05-01,ELECTRONICS
 PROD_109 ,USA,"$ 1.856,04",2023-05-01,
 PROD_110 ,U.S.,"$ 2.771,84",2023.05.01,  office  
 PROD_110 ,u.s.a,"$ 2.319,75",2023.05.01,Home
,Arg.,"$ 477,92",2023.05.01,
 PROD_105 ,ARG,"$ 1.631,09",2023-05-01,ELECTRONICS
 PROD_108 ,argentina,"$ 1.147,46",2023.05.01,
 PROD_102 ,,"$ 3.858,73",,  office  
 PROD_100 ,,"$ 3.889,74",05-01-2023,  office  
 PROD_101 ,ARG,"$ 2.694,75",May 1st 2023,  office  
 PROD_105 ,,"$ 1.404,58",2023-05-01,Electronics
 PROD_108 ,ARG,,05-01-2023,
 PROD_107 ,ARG,"$ 319,15",May 1st 2023,
 PROD_108 ,EE.UU,"$ 1.673,91",2023-05-01,Electronics
 PROD_106 ,EE.UU,"$ 1.172,21",2023.05.01,ELECTRONICS
 PROD_101 ,EE.UU,"$ 4.311,96",May 1st 2023,Electronics
 PROD_102 ,ARG,"$ 2.916,86",,Home
,argentina,"$ 4.297,92",2023-05-01,  office  
 PROD_106 ,usa,"$ 4.121,92",,Electronics
,u.s.a,"$ 4.633,04",05-01-2023,Electronics
 PROD_109 ,U.S.,"$ 3.037,85",May 1st 2023,  office  
 PROD_107 ,Arg.,"$ 3.704,80",2023-05-01,
 PROD_105 ,,"$ 4.083,70",2023-05-01,
 PROD_107 ,arg,"$ 4.030,33",2023-05-01,
 PROD_110 ,u.s.a,"$ 2.513,84",May 1st 2023,ELECTRONICS
 PROD_100 ,u.s.a,"$ 3.584,96",2023-05-01,
 PROD_109 ,arg,"$ 3.243,74",2023-05-01,  office  
 PROD_102 ,arg,"$ 3.856,53",05-01-2023,ELECTRONICS
 PROD_105 ,united states,"$ 1.711,86",2023.05.01,
 PROD_110 ,USA,"$ 3.060,90",05-01-2023,  office  
 PROD_100 ,arg,"$ 3.131,87",,Home
 PROD_108 ,U.S.,"$ 1.422,77",May 1st 2023,
 PROD_109 ,,"$ 1.305,95",2023.05.01,  office  
 PROD_109 ,Arg.,"$ 2.854,72",05-01-2023,ELECTRONICS
 PROD_101 ,ARG,"$ 4.791,81",,Home
,u.s.a,,2023.05.01,Electronics
 PROD_105 ,united states,"$ 3.809,00",05-01-2023,ELECTRONICS
 PROD_100 ,U.S.,"$ 4.820,11",,  office  
 PROD_106 ,U.S.,"$ 207,82",May 1st 2023,  office  
 PROD_110 ,united states,"$ 1.137,80",,
 PROD_102 ,arg,"$ 1.445,05",01/05/23,
,U.S.,"$ 2.347,15",2023-05-01,
 PROD_109 ,ARG,"$ 2.014,61",05-01-2023,  office  
 PROD_109 ,arg,"$ 1.145,35",01/05/23,ELECTRONICS
 PROD_108 ,ARG,"$ 4.512,27",May 1st 2023,  office  
 PROD_108 ,arg,"$ 2.670,08",2023-05-01,
 PROD_108 ,Arg.,,2023.05.01,Electronics
 PROD_107 ,united states,"$ 2.530,45",May 1st 2023,Home
 PROD_105 ,EE.UU,"$ 1.709,46",2023.05.01,ELECTRONICS
 PROD_103 ,,"$ 1.615,30",2023-05-01,  office  
,usa,"$ 4.263,73",,Electronics
 PROD_110 ,usa,"$ 1.249,60",2023.05.01,Home
 PROD_110 ,united states,"$ 3.859,99",2023.05.01,  office  
 PROD_107 ,USA,"$ 4.175,94",2023-05-01,
 PROD_100 ,USA,"$ 3.422,10",05-01-2023,ELECTRONICS
 PROD_101 ,usa,,2023-05-01,
,USA,"$ 4.996,81",May 1st 2023,Electronics
 PROD_107 ,Arg.,"$ 4.510,15",2023-05-01,  office  
 PROD_102 ,U.S.,"$ 398,87",2023.05.01,
 PROD_100 ,united states,"$ 3.855,68",05-01-2023,
 PROD_110 ,,"$ 2.443,34",2023-05-01,  office  
 PROD_109 ,argentina,"$ 1.910,68",2023.05.01,ELECTRONICS
 PROD_102 ,arg,"$ 1.286,48",2023-05-01,ELECTRONICS
 PROD_102 ,arg,"$ 2.431,68",2023-05-01,
 PROD_106 ,ARG,"$ 4.700,25",,Home
 PROD_104 ,ARG,,2023.05.01,Home
 PROD_105 ,Arg.,"$ 4.225,18",2023.05.01,Home
 PROD_102 ,u.s.a,"$ 3.324,47",2023-05-01,
 PROD_110 ,USA,"$ 3.147,28",01/05/23,Electronics
 PROD_107 ,,"$ 4.953,85",,
 PROD_109 ,,,,
 PROD_102 ,united states,"$ 3.784,72",,  office  
 PROD_110 ,Arg.,"$ 1.042,78",05-01-2023,Electronics
 PROD_105 ,united states,"$ 3.645,96",05-01-2023,Electronics
,argentina,"$ 3.651,87",2023.05.01,  office  
 PROD_110 ,EE.UU,"$ 2.104,07",2023.05.01,Home
 PROD_101 ,EE.UU,"$ 1.585,99",01/05/23,  office  
 PROD_107 ,usa,"$ 4.372,12",05-01-2023,ELECTRONICS
 PROD_102 ,united states,"$ 1.031,36",01/05/23,Electronics
 PROD_110 ,,"$ 1.810,05",,  office  
 PROD_105 ,u.s.a,"$ 486,23",May 1st 2023,Home
 PROD_109 ,usa,,May 1st 2023,ELECTRONICS
 PROD_101 ,ARG,"$ 1.547,81",2023-05-01,Home
 PROD_108 ,EE.UU,"$ 4.685,91",2023-05-01,ELECTRONICS
 PROD_108 ,united states,"$ 2.496,92",May 1st 2023,  office  
 PROD_105 ,u.s.a,"$ 1.173,66",2023.05.01,  office  
,argentina,"$ 3.469,79",2023.05.01,ELECTRONICS
 PROD_103 ,EE.UU,"$ 3.735,83",2023-05-01,ELECTRONICS
 PROD_110 ,arg,"$ 2.471,98",2023.05.01,
 PROD_105 ,U.S.,"$ 4.902,78",,  office  
 PROD_109 ,usa,"$ 3.132,28",,  office  
 PROD_103 ,usa,"$ 4.271,01",01/05/23,Home
 PROD_101 ,u.s.a,"$ 3.717,39",2023.05.01,
 PROD_101 ,united states,"$ 3.779,35",2023-05-01,Home
 PROD_103 ,,"$ 4.645,74",2023-05-01,
,arg,"$ 4.470,51",May 1st 2023,Electronics
 PROD_103 ,U.S.,"$ 545,85",01/05/23,
 PROD_108 ,united states,,2023.05.01,Home
 PROD_109 ,arg,"$ 2.057,60",May 1st 2023,Electronics
 PROD_110 ,ARG,"$ 3.410,74",2023-05-01,ELECTRONICS
 PROD_105 ,u.s.a,,2023.05.01,Home
 PROD_101 ,U.S.,"$ 1.894,28",May 1st 2023,Electronics
 PROD_107 ,Arg.,"$ 2.409,11",2023-05-01,  office  
 PROD_101 ,ARG,"$ 4.106,61",2023-05-01,Home
 PROD_106 ,EE.UU,"$ 579,00",,ELECTRONICS
 PROD_104 ,argentina,"$ 3.589,25",2023-05-01,
 PROD_103 ,ARG,"$ 298,29",2023.05.01,Home
 PROD_103 ,united states,"$ 1.660,35",2023-05-01,ELECTRONICS
,USA,"$ 1.900,19",,  office  
 PROD_103 ,EE.UU,"$ 1.176,31",2023.05.01,Home
 PROD_104 ,Arg.,"$ 1.626,59",01/05/23,Electronics
,ARG,"$ 2.763,66",2023-05-01,  office  
 PROD_106 ,u.s.a,"$ 3.898,06",01/05/23,Home
 PROD_105 ,,"$ 1.338,91",2023-05-01,  office  
 PROD_102 ,usa,"$ 166,09",2023-05-01,
,,"$ 3.396,93",,  office  
 PROD_100 ,ARG,"$ 4.325,58",05-01-2023,ELECTRONICS
 PROD_109 ,,,May 1st 2023,Home
 PROD_107 ,united states,,01/05/23,  office  
 PROD_103 ,arg,"$ 2.385,48",2023.05.01,  office  
,arg,"$ 433,93",2023.05.01,Electronics
 PROD_101 ,USA,"$ 668,70",01/05/23,
,argentina,"$ 3.682,49",05-01-2023,Electronics
 PROD_108 ,usa,"$ 3.164,76",2023-05-01,Home
 PROD_102 ,ARG,"$ 4.610,82",2023-05-01,
 PROD_106 ,united states,"$ 1.280,78",2023-05-01,Electronics
 PROD_100 ,usa,"$ 4.789,28",2023.05.01,Home
 PROD_103 ,USA,"$ 1.272,01",,Home
 PROD_105 ,arg,"$ 994,67",2023.05.01,  office  
 PROD_108 ,EE.UU,"$ 3.674,91",2023.05.01,Electronics
 PROD_106 ,U.S.,"$ 4.382,48",05-01-2023,ELECTRONICS
 PROD_106 ,arg,"$ 1.885,54",,
 PROD_103 ,u.s.a,"$ 492,38",05-01-2023,ELECTRONICS
 PROD_107 ,ARG,"$ 4.681,28",2023.05.01,Home
 PROD_108 ,EE.UU,"$ 1.766,00",2023.05.01,ELECTRONICS
 PROD_101 ,ARG,"$ 2.169,78",2023-05-01,  office  
 PROD_104 ,usa,"$ 2.474,36",2023-05-01,  office  
,u.s.a,"$ 3.308,15",May 1st 2023,  office  
 PROD_101 ,EE.UU,"$ 1.281,89",,Electronics
 PROD_104 ,argentina,"$ 3.627,42",05-01-2023,ELECTRONICS
 PROD_108 ,,"$ 2.142,10",,ELECTRONICS
 PROD_106 ,argentina,"$ 2.328,35",01/05/23,Home
 PROD_105 ,united states,"$ 885,17",,ELECTRONICS
 PROD_105 ,U.S.,"$ 2.784,22",05-01-2023,Electronics
 PROD_110 ,argentina,"$ 2.953,13",,ELECTRONICS
 PROD_110 ,USA,"$ 3.970,59",05-01-2023,
 PROD_102 ,USA,"$ 4.992,90",2023.05.01,ELECTRONICS
 PROD_105 ,,"$ 1.768,00",01/05/23,
 PROD_105 ,Arg.,"$ 1.675,21",2023-05-01,Home
 PROD_107 ,Arg.,"$ 681,78",,Electronics
 PROD_104 ,argentina,"$ 2.610,06",05-01-2023,  office  
 PROD_108 ,u.s.a,,01/05/23,Electronics
,U.S.,"$ 973,18",01/05/23,ELECTRONICS
,argentina,"$ 4.443,86",2023.05.01,  office  
 PROD_106 ,,"$ 266,19",2023-05-01,ELECTRONICS
 PROD_106 ,EE.UU,"$ 1.219,16",05-01-2023,
 PROD_101 ,u.s.a,,01/05/23,Electronics
 PROD_106 ,EE.UU,"$ 2.035,61",05-01-2023,Electronics
 PROD_103 ,argentina,"$ 1.973,38",2023.05.01,ELECTRONICS
 PROD_107 ,ARG,"$ 4.848,23",2023-05-01,
,usa,"$ 3.337,72",2023.05.01,Electronics
 PROD_101 ,united states,"$ 2.693,65",01/05/23,  office  
 PROD_108 ,united states,"$ 3.022,86",2023.05.01,  office  
 PROD_105 ,USA,"$ 4.465,04",2023.05.01,  office  
 PROD_100 ,USA,"$ 3.330,59",05-01-2023,Electronics
 PROD_103 ,united states,"$ 1.032,03",2023.05.01,Electronics
 PROD_106 ,Arg.,,2023.05.01,
 PROD_100 ,u.s.a,"$ 3.078,99",2023.05.01,  office  
 PROD_106 ,,"$ 3.748,02",2023.05.01,Home
 PROD_103 ,,"$ 3.435,67",2023.05.01,
 PROD_101 ,arg,"$ 4.218,37",05-01-2023,ELECTRONICS
 PROD_107 ,ARG,"$ 758,73",01/05/23,
 PROD_107 ,argentina,"$ 4.340,13",2023.05.01,
 PROD_104 ,USA,"$ 975,64",May 1st 2023,ELECTRONICS
 PROD_109 ,usa,"$ 2.123,18",2023-05-01,
 PROD_105 ,argentina,"$ 3.169,82",May 1st 2023,ELECTRONICS
 PROD_107 ,U.S.,"$ 466,89",05-01-2023,Home
 PROD_103 ,U.S.,,2023.05.01,ELECTRONICS
 PROD_106 ,Arg.,"$ 4.750,50",05-01-2023,Home
 PROD_107 ,usa,"$ 4.586,30",May 1st 2023,  office  
 PROD_109 ,united states,"$ 903,55",01/05/23,Electronics
 PROD_108 ,EE.UU,"$ 4.879,63",2023-05-01,
 PROD_109 ,usa,"$ 4.029,55",May 1st 2023,
 PROD_103 ,usa,"$ 3.518,75",2023-05-01,Home
 PROD_104 ,u.s.a,,May 1st 2023,  office  
 PROD_110 ,USA,"$ 2.401,42",2023-05-01,
 PROD_110 ,ARG,,01/05/23,Electronics
 PROD_105 ,EE.UU,"$ 170,97",01/05/23,ELECTRONICS
,USA,"$ 4.798,52",May 1st 2023,Home
 PROD_110 ,ARG,"$ 1.734,24",01/05/23,
 PROD_102 ,,"$ 4.078,29",May 1st 2023,Electronics
 PROD_106 ,united states,"$ 2.002,32",05-01-2023,Electronics
 PROD_101 ,Arg.,"$ 2.276,32",01/05/23,
 PROD_109 ,u.s.a,"$ 503,58",2023.05.01,  office  
 PROD_104 ,Arg.,"$ 1.191,12",01/05/23,  office  
 PROD_110 ,usa,"$ 4.886,81",2023.05.01,  office  
 PROD_104 ,ARG,"$ 2.841,65",May 1st 2023,
 PROD_103 ,EE.UU,"$ 2.771,48",2023.05.01,Electronics
 PROD_108 ,U.S.,"$ 3.866,14",May 1st 2023,Home
 PROD_110 ,usa,"$ 3.274,61",May 1st 2023,
 PROD_106 ,argentina,,2023-05-01,ELECTRONICS
 PROD_107 ,ARG,"$ 1.994,98",01/05/23,
 PROD_101 ,,"$ 1.439,42",01/05/23,ELECTRONICS
 PROD_107 ,,"$ 4.837,30",2023-05-01,Home
 PROD_110 ,U.S.,"$ 4.584,82",05-01-2023,Electronics
 PROD_105 ,arg,"$ 1.790,19",01/05/23,
 PROD_104 ,u.s.a,"$ 4.798,23",May 1st 2023,  office  
 PROD_101 ,arg,"$ 3.199,07",2023.05.01,Electronics
 PROD_110 ,usa,"$ 3.026,04",2023-05-01,Home
 PROD_105 ,united states,"$ 253,42",2023.05.01,Electronics
 PROD_101 ,USA,"$ 3.802,54",05-01-2023,
 PROD_106 ,arg,"$ 2.421,81",2023.05.01,
 PROD_100 ,usa,"$ 3.324,25",May 1st 2023,ELECTRONICS
 PROD_102 ,EE.UU,"$ 1.778,82",2023-05-01,
 PROD_102 ,,,01/05/23,ELECTRONICS
 PROD_100 ,,"$ 4.837,34",05-01-2023,
 PROD_105 ,argentina,,2023-05-01,Electronics
 PROD_107 ,arg,"$ 1.332,31",2023.05.01,
 PROD_100 ,arg,"$ 2.052,87",01/05/23,ELECTRONICS
 PROD_108 ,arg,"$ 3.664,71",01/05/23,ELECTRONICS
 PROD_110 ,united states,"$ 2.742,81",May 1st 2023,ELECTRONICS
 PROD_106 ,usa,"$ 3.706,37",01/05/23,  office  
 PROD_102 ,EE.UU,"$ 1.334,95",05-01-2023,
 PROD_110 ,u.s.a,"$ 1.898,22",May 1st 2023,ELECTRONICS
 PROD_107 ,u.s.a,"$ 389,11",05-01-2023,ELECTRONICS
 PROD_107 ,argentina,"$ 146,70",2023-05-01,  office  
 PROD_110 ,EE.UU,"$ 227,00",05-01-2023,
 PROD_109 ,ARG,"$ 4.859,51",2023-05-01,Home
 PROD_108 ,argentina,"$ 2.931,22",May 1st 2023,Electronics
,,"$ 4.943,08",May 1st 2023,
 PROD_107 ,Arg.,"$ 2.781,21",2023-05-01,Electronics
 PROD_109 ,usa,"$ 172,88",2023-05-01,Electronics
 PROD_106 ,u.s.a,"$ 1.800,00",,ELECTRONICS
 PROD_107 ,arg,"$ 1.422,79",,
 PROD_110 ,argentina,"$ 179,39",2023-05-01,  office  
 PROD_105 ,arg,"$ 627,23",,ELECTRONICS
,,"$ 1.427,23",2023-05-01,
 PROD_110 ,united states,"$ 4.578,96",05-01-2023,
 PROD_109 ,Arg.,"$ 826,56",2023.05.01,  office  
 PROD_106 ,argentina,"$ 4.084,36",05-01-2023,
 PROD_108 ,usa,"$ 1.941,60",2023.05.01,  office  
 PROD_108 ,usa,"$ 2.180,39",,Electronics
 PROD_103 ,arg,"$ 4.865,83",01/05/23,  office  
 PROD_110 ,u.s.a,"$ 3.071,62",2023-05-01,Home
 PROD_106 ,argentina,"$ 2.617,79",01/05/23,Home
 PROD_107 ,Arg.,,05-01-2023,Home
 PROD_100 ,,"$ 949,11",01/05/23,
,ARG,"$ 773,98",May 1st 2023,
 PROD_106 ,u.s.a,"$ 2.976,53",05-01-2023,  office  
 PROD_108 ,EE.UU,"$ 4.847,45",May 1st 2023,  office  
 PROD_100 ,Arg.,,05-01-2023,
 PROD_107 ,united states,"$ 1.294,83",05-01-2023,ELECTRONICS
 PROD_103 ,USA,"$ 4.314,90",01/05/23,  office  
,,"$ 4.855,58",,ELECTRONICS
 PROD_104 ,Arg.,"$ 710,91",05-01-2023,  office  
 PROD_104 ,,"$ 3.340,49",,Electronics
 PROD_110 ,USA,"$ 2.820,51",2023.05.01,  office  
 PROD_102 ,argentina,"$ 628,17",05-01-2023,
 PROD_110 ,USA,"$ 657,32",2023-05-01,
 PROD_105 ,U.S.,"$ 1.287,10",2023.05.01,Home
 PROD_106 ,usa,"$ 4.804,75",05-01-2023,
 PROD_102 ,Arg.,,05-01-2023,Home
 PROD_104 ,u.s.a,"$ 893,06",2023-05-01,ELECTRONICS
,,"$ 3.887,96",2023.05.01,ELECTRONICS
 PROD_103 ,usa,"$ 476,74",01/05/23,
 PROD_107 ,U.S.,"$ 1.233,73",May 1st 2023,ELECTRONICS
 PROD_108 ,usa,"$ 804,49",2023.05.01,Home
 PROD_104 ,,"$ 4.437,60",2023-05-01,  office  
,USA,"$ 4.086,55",01/05/23,ELECTRONICS
 PROD_106 ,USA,"$ 1.076,05",2023.05.01,Electronics
 PROD_100 ,united states,"$ 3.129,66",01/05/23,  office  
 PROD_105 ,u.s.a,,05-01-2023,ELECTRONICS
 PROD_108 ,u.s.a,"$ 3.282,00",01/05/23,Home
 PROD_108 ,u.s.a,"$ 414,46",2023.05.01,
 PROD_107 ,arg,"$ 1.272,46",2023.05.01,
 PROD_110 ,USA,"$ 1.222,08",2023.05.01,ELECTRONICS
,argentina,"$ 511,48",2023-05-01,Electronics
 PROD_103 ,ARG,"$ 1.936,76",2023.05.01,Electronics
 PROD_109 ,usa,"$ 3.537,64",01/05/23,  office  
 PROD_108 ,usa,,01/05/23,  office  
 PROD_102 ,arg,"$ 3.636,96",05-01-2023,
 PROD_103 ,united states,"$ 478,87",01/05/23,Electronics
 PROD_110 ,argentina,"$ 4.588,74",01/05/23,Electronics
,u.s.a,"$ 2.517,28",01/05/23,  office  
,,"$ 4.346,94",2023.05.01,ELECTRONICS
 PROD_103 ,arg,"$ 1.493,81",2023.05.01,
 PROD_102 ,U.S.,"$ 4.794,54",01/05/23,Home
 PROD_106 ,united states,"$ 912,00",2023-05-01,Electronics
 PROD_105 ,arg,"$ 4.658,67",2023-05-01,ELECTRONICS
 PROD_108 ,u.s.a,"$ 3.658,25",05-01-2023,  office  
 PROD_108 ,ARG,"$ 4.937,74",,
 PROD_107 ,argentina,,2023-05-01,Electronics
 PROD_101 ,arg,"$ 1.000,41",01/05/23,Home
 PROD_107 ,argentina,"$ 662,59",01/05/23,
 PROD_102 ,USA,"$ 1.230,00",2023-05-01,
 PROD_101 ,,"$ 1.579,59",2023.05.01,
 PROD_100 ,argentina,"$ 4.943,68",2023.05.01,  office  
,ARG,,05-01-2023,  office  
 PROD_101 ,,"$ 3.631,15",,  office  
 PROD_105 ,Arg.,,2023.05.01,  office  
 PROD_109 ,united states,"$ 4.096,38",2023.05.01,  office  
 PROD_105 ,argentina,"$ 2.699,43",01/05/23,Electronics
 PROD_105 ,usa,"$ 3.857,47",2023.05.01,
 PROD_100 ,argentina,"$ 3.628,34",,
 PROD_106 ,EE.UU,"$ 907,29",,Home
 PROD_100 ,ARG,"$ 738,27",05-01-2023,Electronics
 PROD_108 ,u.s.a,"$ 4.504,35",2023-05-01,Home
 PROD_102 ,U.S.,"$ 2.631,31",2023.05.01,ELECTRONICS
 PROD_106 ,usa,"$ 4.922,10",May 1st 2023,ELECTRONICS
 PROD_100 ,usa,"$ 1.222,03",2023.05.01,  office  
 PROD_100 ,USA,"$ 3.728,54",,ELECTRONICS
,arg,"$ 3.286,47",2023-05-01,ELECTRONICS
 PROD_107 ,ARG,"$ 948,54",2023-05-01,Home
 PROD_105 ,,"$ 1.216,51",01/05/23,  office  
 PROD_108 ,USA,"$ 4.714,84",01/05/23,ELECTRONICS
 PROD_103 ,USA,,2023.05.01,Home
 PROD_109 ,EE.UU,"$ 332,46",05-01-2023,
 PROD_104 ,Arg.,"$ 946,87",2023-05-01,Electronics
 PROD_103 ,,,01/05/23,ELECTRONICS
,U.S.,"$ 3.838,77",2023-05-01,Electronics
 PROD_107 ,EE.UU,"$ 4.806,60",May 1st 2023,ELECTRONICS
 PROD_110 ,EE.UU,"$ 162,01",05-01-2023,  office  
,argentina,,May 1st 2023,Home
 PROD_106 ,USA,"$ 4.234,17",2023.05.01,Electronics
 PROD_104 ,U.S.,"$ 1.329,31",2023-05-01,Electronics
 PROD_103 ,arg,"$ 2.511,20",2023-05-01,Home
 PROD_106 ,Arg.,"$ 1.850,80",May 1st 2023,
 PROD_108 ,argentina,"$ 3.471,75",05-01-2023,  office  
 PROD_107 ,,"$ 4.663,30",01/05/23,
 PROD_100 ,ARG,"$ 2.382,99",2023-05-01,
 PROD_101 ,united states,"$ 3.623,92",May 1st 2023,  office  
,u.s.a,"$ 3.137,23",May 1st 2023,  office  
 PROD_103 ,u.s.a,"$ 1.154,74",2023-05-01,  office  
 PROD_104 ,EE.UU,"$ 3.569,53",2023.05.01,ELECTRONICS
 PROD_106 ,Arg.,"$ 961,59",2023.05.01,
 PROD_104 ,argentina,"$ 116,80",2023-05-01,Electronics
 PROD_107 ,EE.UU,"$ 1.508,61",May 1st 2023,
 PROD_106 ,argentina,"$ 4.091,39",01/05/23,Electronics
 PROD_104 ,usa,"$ 4.119,48",05-01-2023,Electronics
 PROD_100 ,,"$ 4.695,16",2023-05-01,ELECTRONICS
 PROD_103 ,united states,"$ 1.225,26",,Home
 PROD_105 ,U.S.,"$ 2.120,61",05-01-2023,Home
 PROD_104 ,u.s.a,"$ 4.115,28",,
 PROD_104 ,arg,"$ 4.063,91",2023-05-01,Home
 PROD_104 ,USA,"$ 4.219,83",2023-05-01,
 PROD_103 ,united states,"$ 273,22",01/05/23,  office  
 PROD_105 ,EE.UU,"$ 4.481,61",,  office  
 PROD_107 ,arg,"$ 2.210,51",01/05/23,  office  
 PROD_106 ,,"$ 1.417,24",2023.05.01,
 PROD_110 ,usa,"$ 4.870,69",01/05/23,Electronics
 PROD_101 ,ARG,"$ 4.389,58",2023.05.01,Home
 PROD_107 ,argentina,"$ 2.002,70",01/05/23,Home
 PROD_107 ,U.S.,"$ 1.566,52",,  office  
 PROD_105 ,arg,"$ 1.800,34",May 1st 2023,Electronics
,usa,"$ 1.539,07",2023-05-01,Home
 PROD_107 ,ARG,"$ 3.881,61",,Home
 PROD_109 ,ARG,"$ 2.499,53",2023-05-01,ELECTRONICS
 PROD_100 ,U.S.,"$ 1.028,26",,
